sentence_id; toponyms_list; nearby_abbreviations 
44174; р. Андога, Олькино;  
44175; Олькино, Андога;  
44176; Олькино, Андога;  
44177; Олькино;  
44178; Олькино;  
44179; Олькино, Ивановской;  
44180; Олькино;  
44181; Олькино;  
44182; Олькино;  
44183; Олькино;  
44184; Угодье, Олькино;  
44185; Аристово;  
44186; Аристово;  
44187; Сенокосные угодья;  
44188; Болото, Андозеро, Борок;  
44189; Рагозино;  
44190; Приплывший, Рагозино;  
44191; Родник, Андозеро;  
44192; Сенькино;  
44193; Андозеро, Новоселки;  
44194; Андозеро;  
44195; Рагозино, Климшин Бор;  
44196; Веретинском болоте, Мироново;  
44197; Мироново, Пяшница;  
44198; Мироново;  
44199; Мироново;  
44200; Островок, Рагозино;  
44201; Андозеро;  
44202; р. Визьма, Пронево;  
44203; Андозеро;  
44204; Борок;  
44205; Борок;  
44206; Бывш, Андозеро;  
44207; Угодье, Борково;  
44208; Андога, Борок;  
44209; Борок, Малое;  
44210; Андогу, Усть-Андога;  
44211; Сенькино, Андозеро, Бозерка;  
44212; Мироново;  
44213; Сенькино;  
44214; Усть-Андога;  
44215; Сенькино;  
44216; Зининская;  
44217; Климшин Бор, Мироново, Аркин ручей;  
44218; Мироново;  
44219; Климшин Бор;  
44220; Каменистые места, Андозеро;  
44221; Каменистое место, Андозеро;  
44222; Борок;  
44223; Борок, Борково;  
44224; Гористая;  
44225; Перхлойда;  
44226; Шолгумзь;  
44227; Никоново;  
44228; Яргода;  
44229; Яргода;  
44230; Перхлойда, Ягодное место;  
44231; Перхлойда;  
44232; Перхлойда;  
44233; Перхлойда;  
44234; Перхлойда;  
44235; Перхлойда;  
44236; Перхлойда, Лава, Визьма, Шолгумец;  
44237; Визьма;  
44238; Андога, Визьма;  
44239; Глебово;  
44240; Перхлойда;  
44241; Перхлойда;  
44242; Шолгумзь;  
44243; Визьма;  
44244; Шолгумзь;  
44245; Иштома, Перхлойда;  
44246; Перхлойда;  
44247; Андога;  
44248; Шолгумзь, Андога;  
44249; Андога, Перхлойда;  
44250; Яма, Каменник;  
44251; Визьма, Каменник;  
44252; Заводь, Остафурово;  
44253; Каменник;  
44254; Залив Найслахти, Хиденселькя, Найсниеми, Нукутталахти;  
44255; Мыс Найсниеми, Найслахти, Tiirikkalahti;  
44256; Залив Найслахти, Хиденселькя, Нукутталахти, Найсниеми;  
44257; Залив Пиени-Тулоланлахти;  
44258; Залив Тулоланлахти, Хиденселькя;  
44259; Мыс Линтаниеми, Хиденселькя, Туолахти;  
44260; Тулолансари, Хиденселькя, Pieni Tulola, Suuri Tulola, Putsinlahti;  
44261; Пустинлахти, Тулолансари, Sukunlahti, Laivalahti, Jänislahti, Syvälahti;  
44262; Лейрсари, Хиденселькя, Тулолансари, Риеккалансари;  
44263; Риеккалансари, Тукианмяки;  
44264; Васиккасари, Перяниеми;  
44265; Тукианмяки, Tokkarlahti, Linnasaari, Pulkkisensalmi;  
44266; Парола, Тукианмяки, Ихаксела, Tiirikkalahti, Mikkosenlahti;  
44267; Онттолансариомывается, Pukkisensalmi, Nuorsalmi;  
44268; Линнасари, Ваккасари, Перяниеми;  
44269; Залив Токкарлахти, Ойвойнен, Риеккала;  
44270; Riekkalansaari Урочище Оявойнен, Ихаксела, Токкарлахти;  
44271; Venäjänsaari, Токкарлахти;  
44272; Pulkkisensalmi, Онттолансари, Риеккала;  
44273; Пролив Nuorsalmi, Риеккалансаари, Онттолансари;  
44274; Риеккалансари, Парола;  
44275; Залив Nukuttalahti, Уйттосалми, Нукутталахти;  
44276; Пролив Уйттосалми, Сойккасенлахти, Ворссунсалми, Нукутталахти, Нукутталахти;  
44277; Ройхансари, Сойккасенлахти, Виссаринлахти;  
44278; Пиен-Суонсари, Ораванселькя, Cур-Суонсари;  
44279; Кокосарет, Ораванселькя, Сур-Суонсари, Пиен-Суонсари, Сикасари;  
44280; Anjala, Сойккасенлахти;  
44281; Суоенлампи, Ораванселькя, Суоенлахти;  
44282; Вирталуото, Ораванселькя;  
44283; Мыс Ораваниеми, Ораванселькя, Сювялахти;  
44284; Залив Вехкалахти, Ораванселькя, Jaatisenlahti;  
44285; Залив Jaatisenlahti, Ораванселькя;  
44286; Вехкалампи, Вехкалахти;  
44287; Вехкалахденкюля, Вехкалампи, Вехкалахти;  
44288; Залив Райвислахти, Вехкалахти, Хапаниеми;  
44289; Залив Kokkolahti, Вехкалахти;  
44290; Мыс Петрокаллионниеми, Райвислахти, Хиденселькя;  
44291; Куореоя, Рауталахти;  
44292; Honkasaari, Раутасари, Ораванселькя;  
44293; Залив Ohvasensaari, Лайвалахти, Путсинлахти;  
44294; Залив Sakunlahti, Тулолансари, Лайвалахти;  
44295; Мыс Mäntyhaudanniemi, Тулолансари, Пиени-Тулоланлахти;  
44296; Möntsölänsalmi, Тулолансари, Karpansaari;  
44297; Петяясари, Палосаренселькя, Otsoinen;  
44298; Мыс Mikkosenniemi, Витто;  
44299; Питкясари, Хасиансалми, Кеполуото;  
44300; Полуостров Ламмасари, Палосаренселькя, Ihaksela, Локкасари;  
44301; Тиаккасарет, Палосренселькя, Rantue;  
44302; Тамханка, Палосаренселькя, Келетинсалми;  
44303; Витсасалми, Витсасари, Хавус, Меллойстенлахти, Палосаренселькя;  
44304; Витсасари, Хавус, Витсасалми;  
44305; Васусари, Хавус, Васусари, Витсасари;  
44306; Залив Ветурилахти, Тенкасаренселькя;  
44307; Мыс Васикканиеми, Хавус, Тенкасаренселькя;  
44308; Залив Rajalahti, Хавус;  
44309; Уолевилампи, Riekkalansaari;  
44310; Пролив Rätsönsalmi, Хюрниеми, Отсойстенлахти, Палосаренселькя;  
44311; Савайнйоки, Хааралампи;  
44312; Хаапаламменмяки, Хаапалампи;  
44313; Мыс Petrinniemi, Yhinlahti, Тенкасаренселькя;  
44314; Мустасари, Ладожского озера, Мустасари, Хонкасало;  
44315; Pieksinluoto, Тулолансари, Мустаниеми, Likosaari;  
44316; Oravaluoto, Ораванселькя, Сур-Суонсари, Ораваниеми;  
44317; Lokkiluoto, Ораванселькя, Вехкалахти, Ораваниеми;  
44318; Мыс Пуйяланниеми, Маркатсимансари, Маркатсимансалми, Ладожском озером;  
44319; Карватсусари, Ладожского озера, Мюхкиясари, Лаккапя;  
44320; Васансари, Орьятсари, Ладожским озером;  
44321; Рекисари, Хонкасалонселькя, Ладога, Васасари;  
44322; Сойканлуото, Ханкосалонселькя, Кимамяки;  
44323; Мустамяки;  
44324; залив Пелькинселькя, Синисалми;  
44325; Пелькинселькя;  
44326; Орьятсари, Хонкасалонселькя, Ладожским озером;  
44327; Лайхатсари, Хярянпохьянселькя;  
44328; Ниттюсари, Хярянпохьянселькя;  
44329; Нейтсари, Пёлькинселькя;  
44330; Ваясарет, Орьятсари, Хонкасалонселькя;  
44331; Хонкалахти, Ладожского озера, Хонкасало, Сури-Хепосари, Хайкка;  
44332; Пролив Вялисалми, Сури-Хепосари, Пиени-Хепосари;  
44333; Хукимяки, Хонкасало;  
44334; Залив Riemulahti, Särkiniemi, Хонкасалонселькя;  
44335; ;  
44336; Кемском районе, Кемь-реки, Лесные делянки, Искра, Панозере, Ужмана, Кеми, Кургиево, Kurki, Панозера, Suolapohja, Šombajärvi, Haikoljä, Панозера, Юшкозера, Кемь.;  
44337; Панозера;  
44338; Панозеро;  
44339; Панозеро;  
44340; Панозера;  
44341; Панозеро, Чирка-Кемь, Pyhä Il'l'an kainalo, Панозера;  
44342; Панозеро;  
44343; Холм;  
44344; Бабкины;  
44345; ;  
44346; ;  
44347; Летние сараи;  
44348; Покос, Кургиево, Kurentie;  
44349; Поля, Ylähietaho;  
44350; Поля;  
44351; Поля;  
44352; Шомбы, Кемь;  
44353; Liävaho;  
44354; Kuužisuari;  
44355; ;  
44356; Liävaho;  
44357; Liävaho;  
44358; Liävaho;  
44359; Заливчик;  
44360; Поля;  
44361; Поля;  
44362; Suaren;  
44363; Suaren;  
44364; Suaren, Нижние поля;  
44365; Suaren;  
44366; Suaren;  
44367; ;  
44368; Obozat;  
44369; Liävaho, Болото;  
44370; Панозеро;  
44371; Бор, Поселок;  
44372; Поля, Mäntyoja;  
44373; Mäntyoja;  
44374; Mäntyoja;  
44375; Mäntyoja;  
44376; Mandere;  
44377; Alapiä, Верхнее поле;  
44378; Jakunpellot;  
44379; Jussinsuo;  
44380; Панозера, Горка, Ondrienpeldo;  
44381; Панозера;  
44382; Панозера;  
44383; Панозера;  
44384; ;  
44385; ;  
44386; ;  
44387; ;  
44388; ;  
44389; ;  
44390; Кеми;  
44391; Панозера;  
44392; ;  
44393; ;  
44394; ;  
44395; Горушка;  
44396; Холм;  
44397; ;  
44398; ;  
44399; Островок;  
44400; Haikol'a;  
44401; Покос;  
44402; Остров, Peskuluoto;  
44403; Остров;  
44404; Песчаный островок, Suuriluoto;  
44405; Покос;  
44406; Ручей;  
44407; Ручей, Kohtanuoru;  
44408; Netko;  
44409; ;  
44410; Kohtanuoru, Liavaho, Liäväaho, Kohtanuoru;  
44411; Liäväaho;  
44412; Liäväaho;  
44413; ;  
44414; Поле;  
44415; Поле;  
44416; Поле;  
44417; Нижнее поле;  
44418; ;  
44419; ;  
44420; Поле;  
44421; Панозере;  
44422; Панозеро, Puanalaoja;  
44423; Puanalaoja;  
44424; Puanalaoja;  
44425; Маленький мелкий залив;  
44426; Ручей;  
44427; ;  
44428; ;  
44429; ;  
44430; ;  
44431; ;  
44432; Старое русло реки, Tervapuvas;  
44433; Озерко;  
44434; ;  
44435; Naiskorko;  
44436; Šuopašalmi, Suopassalmi;  
44437; ;  
44438; Большой залив;  
44439; ;  
44440; ;  
44441; Каменистое место;  
44442; Каменистое место;  
44443; Поля, Liäväho;  
44444; Suaren;  
44445; Покос;  
44446; Панозера;  
44447; Suaren;  
44448; Поля;  
44449; Поля;  
44450; Поля;  
44451; Панозера;  
44452; Панозеро;  
44453; Кемском районе, Кемь-реки, Панозере, Ужмана, Кеми, Кургиево, Kurki, Панозера, Suolapohja, Šombajärvi, Haikoljä;  
44454; Кемском районе, Кемь-реки, Панозере, Ужмана, Кеми, Кургиево, Kurki, Панозера, Suolapohja, Šombajärvi, Haikoljä;  
44455; ;  
44456; ;  
44457; Остров;  
44458; Ручей;  
44459; ;  
44460; Пожня;  
44461; Ручей;  
44462; Ручей;  
44463; Ручей;  
44464; Белого порога;  
44465; ;  
44466; Порог Белый, Панозера;  
44467; ;  
44468; Белый;  
44469; Белый, Белый ручей;  
44470; Мост на ручье;  
44471; Leinienoja, Осушенное озеро;  
44472; Покосы;  
44473; Вершина горы, Перекресток старой;  
44474; Болото;  
44475; ;  
44476; Vuarannenä;  
44477; Кургиево, Terebot;  
44478; Березняк;  
44479; Maldinamäki;  
44480; Кургиево;  
44481; Maldinamäki;  
44482; ;  
44483; Mualijärvi;  
44484; Кемь, Vetosuari;  
44485; Островок, Кемь;  
44486; Пудас;  
44487; Покосы, Кемь;  
44488; ;  
44489; Барашек, Длинный;  
44490; Пудас;  
44491; Alimmaiset Suuripiät, Ylimmäiset Suuripiät, Alani Šuuripiä;  
44492; ;  
44493; ;  
44494; Пожня;  
44495; Островок;  
44496; Ручей;  
44497; Papinpuvas, Papinputahassa;  
44498; Hanhojat, Hanhioja;  
44499; Enorotšjo;  
44500; Большой камень;  
44501; ;  
44502; ;  
44503; ;  
44504; ;  
44505; Родник;  
44506; Обозах;  
44507; ;  
44508; Ручей;  
44509; Hietamäki;  
44510; Пьяного порога, Tarvinoja;  
44511; Luotozet, Nuorut;  
44512; Luotozet, Nuorut;  
44513; Luotozet, Nuorut, Selät;  
44514; Luotozet, Nuorut, Selät;  
44515; Mandere, Mäntyniemi, Кемь;  
44516; Мыс;  
44517; Панозера;  
44518; ;  
44519; Ручей;  
44520; Большая ламбина;  
44521; Залив;  
44522; Остров;  
44523; ;  
44524; ;  
44525; Пудас, Кемь;  
44526; Остров, Кемь;  
44527; Кемь;  
44528; Kuužut, Kuužutoja, Kuuzioja;  
44529; ;  
44530; ;  
44531; Kiiškaoikie;  
44532; Пудас, Mualutsuari;  
44533; Пудас, Mualutšuari;  
44534; Портянке;  
44535; Портянке;  
44536; Ламбина;  
44537; Кепа, Калевальского района;  
44538; Кепу;  
44539; Mualivike;  
44540; Mualivike;  
44541; Сотенных островов;  
44542; Портянки;  
44543; ;  
44544; ;  
44545; Mualivike;  
44546; ;  
44547; ;  
44548; Bajarinkorva;  
44549; Остров, Большой, Портянка, Hattarapuvas;  
44550; Портянка;  
44551; Болото;  
44552; ;  
44553; ;  
44554; Мыс;  
44555; Ruoppamo;  
44556; Kuužisuari;  
44557; Spireinkengä, Кемь-реку, Кемь;  
44558; Spireinkengä, Кемь, Otršoušjärvi, Кемь, Ortšoušoja;  
44559; Ortšoušoja;  
44560; Ortšoušoja, Панозеро;  
44561; Ortšoušoja, Ortšoušjärvi;  
44562; Ortšoušoja, Кемь;  
44563; Озерко;  
44564; Ortšoušoja, Paškaoja;  
44565; Ortšoušoja, Кемь, Извилистый, Paškasuari;  
44566; Paškaoja;  
44567; Paškaoja;  
44568; Остров, Кемь;  
44569; Vitšäsuari;  
44570; Кемь;  
44571; Nuolioja;  
44572; Nuolioja;  
44573; Кемь;  
44574; ;  
44575; Длинный ручей;  
44576; Kuivausoja, Veneheitto;  
44577; ;  
44578; ;  
44579; Кемь;  
44580; Маленькая губа, Чирка-Кемь, Pyhä Il'l'an kainalo, Панозера;  
44581; Pajuluoto, Kuuzisuari;  
44582; ;  
44583; ;  
44584; Большое озеро, Norvaoja, Mokinoja, Piäoja;  
44585; ;  
44586; Päävuara, Norvaoja, Niskajärvi, Ruoppamojärvi;  
44587; Niskajärvi, Ruoppamojärvi;  
44588; Norvaoja, Ristijärvet, Suarijärvi, Matkat, Кемь;  
44589; Ruoppamojärvi;  
44590; Ruoppamojärvi;  
44591; Norvaoja;  
44592; Каменистый остров;  
44593; Norvaoja;  
44594; Niskajärvi, Norva, Suarijärvi, Matkat, Кемь;  
44595; Ristijärvet, Matkat, Suarijärvi, Matkat, Кемь;  
44596; Norva, Suarijärvi, Верхняя Матка, Matkajärvet, Средняя Матка, Лебединое озеро, Нижняя Матка, Norvajoki Suarijärvi, Matkat, Norva, Ristijärvet, Niskajärvi, Кемь, Кемь;  
44597; Matkat, Suarijärvi, Matkat, Norva, Niskajärvi, Кемь, Norvajoki, Кемь;  
44598; Matkat, Suarijärvi, Matkat, Norva, Niskajärvi, Кемь, Norvajoki, Кемь;  
44599; Norva;  
44600; Mustapuro, Norvajoki;  
44601; Кемь;  
44602; Кемь, Ruoppamo;  
44603; Ruoppamo;  
44604; Ruoppamo;  
44605; Ручей;  
44606; Ручей;  
44607; Ruoppamo;  
44608; Suuri Kuužisuari;  
44609; ;  
44610; Järvikoški;  
44611; Ручеек;  
44612; Кемь-реку Kepajoki;  
44613; Кемь-реку, Šuopašalmi;  
44614; Ristiniemi;  
44615; ;  
44616; Šuopašalmi, Paukkoljajärvi;  
44617; Кемь;  
44618; Карху;  
44619; Šuopašalmi;  
44620; Юшкозера;  
44621; Kuorankoski;  
44622; ;  
44623; Юшкозера;  
44624; ;  
44625; ;  
44626; Hietamäki;  
44627; Hietamäki, Mannervuara;  
44628; Kangaslambi;  
44629; Панозеро;  
44630; Suuriaho;  
44631; Горка;  
44632; ;  
44633; ;  
44634; Ламбина;  
44635; ;  
44636; Штаюнда;  
44637; ;  
44638; Ruoppamojärvi;  
44639; Ламбина;  
44640; Ламбина;  
44641; Papinlambi;  
44642; ;  
44643; ;  
44644; Veneheitto;  
44645; Veneheittooja;  
44646; ;  
44647; Верхнее Širkko;  
44648; Верхним Širkko;  
44649; ;  
44650; ;  
44651; Ristijärvet, Matkat, Suarijärvi, Matkat, Кемь;  
44652; Niskajärvi, Ruoppamojärvi;  
44653; Norva, Norvajoki;  
44654; Norvajoki;  
44655; Norvajoki;  
44656; Norva, Suarijärvi, Верхняя Матка, Matkajärvet, Средняя Матка, Лебединое озеро, Нижняя Матка, Norvajoki, Suarijärvi, Matkat, Norva, Niskajärvi, Кемь, Кемь;  
44657; Matkat, Norva, Suarijärvi, Средняя Матка, Лебединое озеро, Нижняя Матка, Norvajoki, Suarijärvi, Matkat, Norva, Niskajärvi, Кемь, Кемь;  
44658; Matkat, Norva, Suarijärvi, Верхняя Матка, Matkajärvet, Нижняя Матка, Norvajoki, Suarijärvi, Matkat, Norva, Niskajärvi, Кемь, Кемь;  
44659; Matkat, Norva, Suarijärvi, Верхняя Матка, Matkajärvet, Нижняя Матка, Norvajoki, Suarijärvi, Matkat, Norva, Niskajärvi, Кемь, Кемь;  
44660; Matkat, Norva, Suarijärvi, Верхняя Матка, Matkajärvet, Средняя Матка, Лебединое озеро, Norvajoki, Suarijärvi, Matkat, Norva, Niskajärvi, Кемь, Кемь;  
44661; Matkat, Suarijärvi, Matkat, Norva, Niskajärvi, Кемь, Norvajoki, Кемь;  
44662; Матками, Верхнее, Среднее;  
44663; Norvajoki;  
44664; ;  
44665; Сягозера;  
44666; Сягозера;  
44667; Ламбина;  
44668; Ламбина;  
44669; Kuivausjärvi;  
44670; Kuivausjärvi;  
44671; Kuivausjärvi;  
44672; Nivaoja, Портянку;  
44673; Nivaoja, Портянку, Tervapuvas;  
44674; Mualijärvi, Мальва, Портянку;  
44675; Mualijärvi, Мальва, Портянку;  
44676; Mualijärvi;  
44677; Mualijärvi, Мальва;  
44678; ;  
44679; Mandere, Mäntyniemi, Кемь;  
44680; Панозеро;  
44681; Болото;  
44682; Угодье;  
44683; Угодье;  
44684; Панозера;  
44685; Панозера;  
44686; Панозера;  
44687; Панозера, Suuri Karangomua;  
44688; Панозера;  
44689; Hietamäki;  
44690; ;  
44691; Поле;  
44692; Поле;  
44693; Поле;  
44694; Поле;  
44695; Верхнее поле;  
44696; Летние сараи;  
44697; Liäväho;  
44698; Liäväho;  
44699; ;  
44700; Поле;  
44701; Поле;  
44702; Поле;  
44703; Поле;  
44704; Камень;  
44705; Болото;  
44706; ;  
44707; Kurentie, Кургиево;  
44708; ;  
44709; ;  
44710; Кургиево;  
44711; Кургиево;  
44712; Кургиево, Katajaaho, Katajaahot;  
44713; Нижние поля;  
44714; Панозера;  
44715; Панозера;  
44716; Панозера;  
44717; Кемь;  
44718; Liäväho;  
44719; Пудас;  
44720; Залив;  
44721; Ручей;  
44722; Ручей;  
44723; ;  
44724; Покосы;  
44725; Hiizijärvi;  
44726; ;  
44727; Lierinsuari;  
44728; Пудас;  
44729; ;  
44730; ;  
44731; Пожня;  
44732; Martinanniemi;  
44733; Хутор, Hiizijärvi;  
44734; Хутор;  
44735; Hiizijärvi;  
44736; Hiizijärvi;  
44737; Hiizijärvi;  
44738; Kurikkasuo;  
44739; Kaunisranda;  
44740; ;  
44741; ;  
44742; Большой камень;  
44743; Ручей;  
44744; Ручей, Белый;  
44745; ;  
44746; ;  
44747; ;  
44748; ;  
44749; Белый, Белый ручей;  
44750; Leinienoja, Осушенное озеро;  
44751; ;  
44752; ;  
44753; Залив;  
44754; Корга;  
44755; Мель;  
44756; ;  
44757; ;  
44758; Юмы;  
44759; ;  
44760; ;  
44761; ;  
44762; ;  
44763; Корга;  
44764; Корга;  
44765; Корга;  
44766; Корга;  
44767; ;  
44768; ;  
44769; Кеми;  
44770; Подужемская ГЭС;  
44771; Подужемской ГЭС;  
44772; Путкинская ГЭС, Кеми;  
44773; Кеми;  
44774; Кемь;  
44775; Suurioja;  
44776; Кемь;  
44777; Papinpuvas, Papinputahassa;  
44778; Hanhojat, Hanhioja;  
44779; Papinpuvas;  
44780; ;  
44781; Ручей;  
44782; Залив;  
44783; Ylini Šuuripiä;  
44784; Alani Šuuripiä;  
44785; Островок;  
44786; Ручей, Кемь;  
44787; Остров;  
44788; ;  
44789; Kuusutoja;  
44790; Кемь;  
44791; Кемь;  
44792; Kuužutoja;  
44793; Kuužutoja;  
44794; ;  
44795; ;  
44796; Белый;  
44797; Залив;  
44798; Портянке;  
44799; ;  
44800; Мыс;  
44801; ;  
44802; ;  
44803; Мыс;  
44804; Tervapuvas;  
44805; Портянке;  
44806; Покос;  
44807; Вершина горы;  
44808; Suopassalmi;  
44809; Кемь-реку Kepajoki;  
44810; Ortsousoja;  
44811; Покос;  
44812; Ortsousoja;  
44813; Остров;  
44814; Ручей;  
44815; Корга;  
44816; Остров;  
44817; ;  
44818; ;  
44819; Järvikoski;  
44820; Пудас;  
44821; Кепа-реке;  
44822; Haikol'a;  
44823; Верхний конец острова;  
44824; Ручей, Kohtanuoru;  
44825; Šärkilaksi, Кемь;  
44826; Hiizijärvi;  
44827; Остров;  
44828; Болото;  
44829; Ручей;  
44830; ;  
44831; ;  
44832; Большой камень;  
44833; Белый, Белый ручей;  
44834; Lambilivo;  
44835; ;  
44836; ;  
44837; Valkiehine;  
44838; Летние сараи;  
44839; Liäväho;  
44840; Liäväho;  
44841; Liäväho;  
44842; Liäväho;  
44843; Поле;  
44844; Поле;  
44845; Панозера;  
44846; Гора;  
44847; ;  
44848; ;  
44849; Valkeizjärvi;  
44850; Кемь-реку;  
44851; Кургиево;  
44852; Покосы;  
44853; Покосы;  
44854; Покосы;  
44855; Покосы;  
44856; Покосы;  
44857; ;  
44858; Панозера;  
44859; Vuarat;  
44860; ;  
44861; Поле;  
44862; Кемь;  
44863; Кемь;  
44864; Кемь, Lehonranda;  
44865; Papinpuvas;  
44866; Кемь;  
44867; Kiiškaoikie;  
44868; Болото;  
44869; ;  
44870; ;  
44871; Река;  
44872; ;  
44873; Воингозеро;  
44874; Панозеро, Воинга;  
44875; ;  
44876; ;  
44877; ;  
44878; ;  
44879; ;  
44880; ;  
44881; ;  
44882; Река;  
44883; ;  
44884; Муезеро;  
44885; Река;  
44886; ;  
44887; ;  
44888; ;  
44889; ;  
44890; ;  
44891; ;  
44892; ;  
44893; ;  
44894; ;  
44895; ;  
44896; ;  
44897; Кевятозеро;  
44898; ;  
44899; ;  
44900; ;  
44901; ;  
44902; ;  
44903; ;  
44904; ;  
44905; ;  
44906; Река;  
44907; ;  
44908; ;  
44909; Река;  
44910; ;  
44911; ;  
44912; ;  
44913; ;  
44914; ;  
44915; ;  
44916; ;  
44917; ;  
44918; ;  
44919; ;  
44920; ;  
44921; ;  
44922; ;  
44923; ;  
44924; ;  
44925; ;  
44926; ;  
44927; ;  
44928; ;  
44929; ;  
44930; Багаев, Багаев, Багаев, Кладбище рядом, Барыге, Matveinpaja, Osipanpaja;  
44931; Bariga;  
44932; Bariga, Багаев, Багаев, Паккуев;  
44933; Bariga;  
44934; Bariga, Siiganiemi;  
44935; Bariga;  
44936; Bariga;  
44937; Bariga, Паккуев, Паккуев;  
44938; Bariga;  
44939; Bariga;  
44940; Bariga, Паккуев;  
44941; ;  
44942; ;  
44943; ;  
44944; ;  
44945; ;  
44946; ;  
44947; Bariga;  
44948; Šelgä, Кириковых;  
44949; Мыс и поле;  
44950; ;  
44951; ;  
44952; Летняя;  
44953; Летняя, Шагозера;  
44954; Летняя, Siila;  
44955; Шагозера;  
44956; Kezäd'ogi;  
44957; Bariga, Demozenpiä;  
44958; Bariga;  
44959; ;  
44960; ;  
44961; Поле;  
44962; Летнего озера, Hilipänvuara;  
44963; Залив;  
44964; Šelgä;  
44965; Залив;  
44966; Залив;  
44967; Остров;  
44968; Kyläpiä;  
44969; Шиганиеми, Niemi;  
44970; Остров;  
44971; Kylänpiä;  
44972; Kylänpiä;  
44973; Залив;  
44974; Залив;  
44975; Hilipänvuara, Siila;  
44976; Bariga;  
44977; Залив;  
44978; Залив;  
44979; Залив;  
44980; Залив;  
44981; ;  
44982; Ручей;  
44983; Поле;  
44984; Залив;  
44985; Kezäd'ogi;  
44986; Болото;  
44987; Силы, Siila;  
44988; Силы, Siila;  
44989; ;  
44990; ;  
44991; ;  
44992; Тоня;  
44993; Мыс;  
44994; Хутор, Кириковых дом;  
44995; Сила;  
44996; Korgo;  
44997; Korgo, Середина озера;  
44998; Korgo;  
44999; ;  
45000; Syväpiä;  
45001; Барига;  
45002; Бариги, Домны;  
45003; ;  
45004; Ручей;  
45005; Мелкое, Плотва;  
45006; Мыс;  
45007; Kyläpiä;  
45008; Demozenpiä;  
45009; Kyläpiä;  
45010; Pedroit;  
45011; Песочный берег;  
45012; Šiiganiemi, Kyläpiä;  
45013; Покосы;  
45014; Залив;  
45015; Мыс;  
45016; Kyläpiä;  
45017; Kevätyšlambi;  
45018; ;  
45019; Ручей;  
45020; ;  
45021; Барыгой;  
45022; Барыге;  
45023; Барыге;  
45024; Matalaranda, Niemi;  
45025; Камень;  
45026; Залив;  
45027; Пяозеро;  
45028; Пяозеро;  
45029; Лоухском районе;  
45030; ;  
45031; ;  
45032; Бывш, Тикшозеро;  
45033; Елетозера;  
45034; Siynyävuara, Siiganiemi;  
45035; Хиршиев, Oččapeldo, Šuuripeldo;  
45036; Маркова Гора;  
45037; Маркова Гора;  
45038; Топозеро;  
45039; Топозеро;  
45040; Топозеро;  
45041; Топозеро;  
45042; Лоухском районе;  
45043; Топозеро;  
45044; Топозеро;  
45045; Топозеро;  
45046; Вековечная, Церквушка Варвара, Матьгору, Колхоз Выг рыболовецкий, Сосновец, Золотце;  
45047; Пожни;  
45048; Слюдяной Мох;  
45049; ;  
45050; Бор;  
45051; Ручей;  
45052; Болото;  
45053; ;  
45054; ;  
45055; Водосброс;  
45056; Шейруше, Выге;  
45057; Кетоозера, Кеми;  
45058; Шижни, Выгострова, Слюдяным Варакам, Батинским;  
45059; Сосновца;  
45060; Глубокому ручью;  
45061; Пудас;  
45062; Пудас;  
45063; Беломорском районе;  
45064; Болото;  
45065; Загубина;  
45066; ;  
45067; Беломорска, Матьгоры;  
45068; р.Шижня, Митюшка;  
45069; Остров, Залит;  
45070; Остров;  
45071; Матигорским болотом, Порожистая, Сороку;  
45072; Ручей, Выгостров, Сосновец, Воинозеро;  
45073; Кузреки;  
45074; Шижня, Слюдяной Мох;  
45075; Болото;  
45076; Выг, Батинского болота;  
45077; Выг, Войноручей, Выг;  
45078; Бор, Войноручей;  
45079; Слюдяной Мох, Светлая ламба, Мал. Кетьмукса, Белое море;  
45080; Воин;  
45081; Кетькозера;  
45082; ;  
45083; ;  
45084; Кетькозером;  
45085; Покосы;  
45086; Выгосторова, Большая Кетьмукса, Сорокскую губу, Белого моря;  
45087; ;  
45088; Лоухском районе;  
45089; Лоухском районе;  
45090; Пяозеро;  
45091; Пяозеро;  
45092; Пяозеро;  
45093; Пяозеро;  
45094; Пяозеро;  
45095; Лоухском районе;  
45096; Лоухском районе;  
45097; Бывш, Тикшозеро;  
45098; Бывш, Тикшозеро;  
45099; Елетозера;  
45100; Елетозера;  
45101; ;  
45102; Лоухском районе;  
45103; Топозеро;  
45104; Топозеро;  
45105; Лоухском районе;  
45106; Выг;  
45107; Шейрукша;  
45108; Выг;  
45109; Сосновцом;  
45110; Матигорское;  
45111; Выге, Матьгорой;  
45112; Матьгоры;  
45113; ;  
45114; ;  
45115; Поле, Луг;  
45116; Сетищем, Сампогой, Матигоры;  
45117; Заливчик, Заливчик;  
45118; Vas'ke, Sen'kalankodi, Абрамов, Makarie, Trubetskoi, Makarie, Антипин, Норвегию, Кеми, Melliččy;  
45119; Vas'ke, Sen'kalankodi, Абрамов, Makarie, Trubetskoi, Makarie, Антипин;  
45120; ;  
45121; Лоухском районе;  
45122; Лоухском районе;  
45123; Лоухском районе;  
45124; Калевальском районе;  
45125; Калевальском районе;  
45126; Калевальском районе;  
45127; Калевальском районе;  
45128; Ручей, Сюрьга;  
45129; Калевалы, Кеми;  
45130; Калевалы, Кеми;  
45131; Калевальском районе;  
45132; Калевальском районе;  
45133; ;  
45134; Калевала, Калевальского (бывш. Ухтинского) р-на;  
45135; Калевальском районе;  
45136; ;  
45137; ;  
